Datetime,Speed_thru_water,Speed_over_ground,Load%,Shaft_Power,ME_rpm,Scavenge_air_pressure,Scavenge_air_temp,Fuel_cons,ME_exh_temp,ME_TC_Exh_IN,ME_TC_Exh_Out,Windforce_BF,Current_Cal
27-11-2023 09:45,9.783070758,9.699999809,48.15454967,4049.797627,71,0.790000021,42.92000046,786.9199829,328.6000061,239.6999969,316,4,0.083070949
27-11-2023 10:00,11.4419785,11.5,65.56064816,5513.65051,81,1.24000001,40.85999985,1077.959961,376.7999878,268.2999878,345.7333272,4,-0.058021505
27-11-2023 10:15,12.36824334,12.39999962,76.50536345,6434.101066,86,1.539999962,45.04000015,1227.680054,384.7000122,257.7000122,346.7666626,4,-0.031756282
27-11-2023 10:30,12.64160984,12.5,77.21625576,6493.887109,85,1.559999943,45.95999985,1205.119995,385.8999939,256.3999939,347.0833333,4,0.141609837
27-11-2023 10:45,12.42678349,12.5,77.92480794,6553.476348,86,1.580000043,47.28000031,1219.069946,385.7999878,256.5,348.5833282,4,-0.073216511
27-11-2023 11:00,12.58990727,12.5,78.27820278,6583.196854,85,1.590000033,47.9,1243.050049,385.8999939,256.7999878,350.450002,5,0.089907266
27-11-2023 11:15,12.32845135,12.39999962,78.63101154,6612.868071,86,1.600000024,48.55999985,1254.170044,386.2000122,257.1000061,350.4666697,5,-0.071548265
27-11-2023 11:30,12.23698813,12.30000019,78.63101154,6612.868071,86,1.600000024,48.94000015,1226.699951,385.7999878,257.2999878,350.75,4,-0.063012056
27-11-2023 11:45,12.32312904,12.39999962,78.63101154,6612.868071,86,1.600000024,49.1,1234.530029,384.8999939,257.5,350.6333364,4,-0.07687058
27-11-2023 12:00,12.23695066,12.19999981,78.63101154,6612.868071,86,1.600000024,49.04000015,1228.619995,385.7999878,257.8999939,350.5166677,4,0.03695085
27-11-2023 12:15,11.90186526,12,78.63101154,6612.868071,86,1.600000024,48.92000046,1228.900024,385.6000061,258.2000122,349.9166616,4,-0.098134743
27-11-2023 12:30,12.00000253,12.10000038,78.63101154,6612.868071,86,1.600000024,48.88000031,1233.050049,385.3999939,258.2999878,349.6333364,3,-0.099997856
27-11-2023 12:45,11.95405749,12,78.27820278,6583.196854,86,1.590000033,49.01999969,1245.900024,385.2000122,258.5,349.2166646,3,-0.045942512
27-11-2023 13:00,11.84541939,11.89999962,78.27820278,6583.196854,85,1.590000033,48.9,1255.23999,385.8999939,258.7999878,348.950002,3,-0.054580232
27-11-2023 13:15,12.04987096,12,78.63101154,6612.868071,86,1.600000024,49,1237.859985,385.6000061,258.8999939,348.4833323,4,0.049870965
27-11-2023 13:30,12.34987116,12.30000019,84.19624795,7080.904452,89,1.75999999,50.48000031,1300.119995,390.2000122,256.6000061,352.6500041,2,0.049870965
27-11-2023 13:45,12.44987058,12.39999962,84.19624795,7080.904452,88,1.75999999,50.78000031,1309.900024,390.7999878,256.2999878,352.2666677,4,0.049870965
27-11-2023 14:00,12.54987096,12.5,84.53909322,7109.73774,87,1.769999981,50.89999924,1327.369995,391.3999939,256.2000122,352.3666636,4,0.049870965
27-11-2023 14:15,12.40119482,12.39999962,84.53909322,7109.73774,87,1.769999981,51.13999939,1310.099976,391.2999878,256.5,352.6166738,4,0.001195206
27-11-2023 14:30,12.40119482,12.39999962,84.53909322,7109.73774,87,1.769999981,51.19999924,1337.900024,391.2999878,256.6000061,352.7666677,4,0.001195206
27-11-2023 14:45,12.34933169,12.30000019,84.53909322,7109.73774,88,1.769999981,51.2,1329.410034,390.7000122,256.6000061,352.3666636,3,0.049331503
27-11-2023 15:00,12.05284478,12.10000038,83.85281659,7052.021875,88,1.75,51.06000061,1300.77002,390.8999939,256.7999878,352.1333313,4,-0.047155604
27-11-2023 15:15,12.29847931,12.30000019,83.85281659,7052.021875,88,1.75,51.00000076,1310.300049,390.8999939,257,351.9499969,4,-0.001520882
27-11-2023 15:30,12.60846837,12.60000038,84.19624795,7080.904452,87,1.75999999,51.14000015,1356.949951,391,256.8999939,350.8333384,5,0.008467991
27-11-2023 15:45,12.31504052,12.39999962,84.19624795,7080.904452,88,1.75999999,51.21999969,1341.75,391.7999878,256.7999878,350.8666636,5,-0.084959103
27-11-2023 16:00,12.49544954,12.39999962,83.85281659,7052.021875,87,1.75,51.12000046,1357.880005,392.7999878,257,350.8666687,5,0.095449921
27-11-2023 16:15,12.09999997,12,83.50879914,7023.090008,88,1.74000001,51.32000046,1308.969971,392.7000122,257,350.1999969,4,0.099999969
27-11-2023 16:30,11.89757383,11.89999962,80.73555627,6789.860282,86,1.659999967,50.9,1261.060059,391.8999939,257.7000122,348.299998,4,-0.002425784
27-11-2023 16:45,11.82731658,11.80000019,79.6859213,6701.585981,86,1.629999995,50.32000046,1249.390015,388.3999939,259.1000061,348.3833364,4,0.027316385
27-11-2023 17:00,11.66781612,11.69999981,79.3348708,6672.062634,86,1.620000005,50.23999939,1253.079956,388.5,259.3999939,348.5833333,4,-0.032183686
27-11-2023 17:15,11.56334235,11.60000038,79.3348708,6672.062634,86,1.620000005,50.23999939,1261.359985,387.2999878,259.5,348.4333293,4,-0.036658026
27-11-2023 17:30,11.5822745,11.60000038,78.98323421,6642.489997,85,1.610000014,49.44000092,1250.089966,386.7000122,259.7000122,348.1333313,4,-0.01772588
27-11-2023 17:45,11.57550358,11.60000038,78.98323421,6642.489997,87,1.610000014,48.2,1255.040039,385.8999939,259.5,347.5333405,4,-0.024496805
27-11-2023 18:00,11.675503,11.69999981,78.63101154,6612.868071,86,1.600000024,48.06000061,1245.48999,386.1000061,259.6000061,347.7833354,3,-0.024496805
27-11-2023 18:15,11.83996748,11.80000019,78.63101154,6612.868071,87,1.600000024,47.91999969,1246.670044,385.7999878,259.6000061,347.549998,4,0.03996729
27-11-2023 18:30,11.60756956,11.60000038,78.63101154,6612.868071,86,1.600000024,47.75999908,1239.060059,386.1000061,259.6000061,347.3166707,3,0.007569182
27-11-2023 18:45,11.90757458,11.89999962,79.6859213,6701.585981,87,1.629999995,47.92000046,1276.310059,387.2999878,258.8999939,349,3,0.007574964
27-11-2023 19:15,11.60735152,11.60000038,80.03638571,6731.060038,87,1.639999986,48.04000015,1285.900024,389.1000061,258.7000122,347.9666595,3,0.007351135
27-11-2023 19:30,11.59305761,11.60000038,79.3348708,6672.062634,86,1.620000005,48,1269.75,388.6000061,258.8999939,347.8833313,3,-0.006942768
27-11-2023 19:45,11.33042911,11.30000019,79.6859213,6701.585981,86,1.629999995,48.17999954,1252.550049,387.7000122,259.1000061,348.5833333,3,0.03042892
27-11-2023 20:00,11.08619477,11.10000038,78.63101154,6612.868071,85,1.600000024,47.94000015,1233.310059,387.3999939,259.2999878,347.3833313,3,-0.013805616
27-11-2023 20:15,10.9604003,11,78.98323421,6642.489997,85,1.610000014,47.97999954,1248.97998,387,259.3999939,347.350001,3,-0.039599699
27-11-2023 20:30,10.86231068,10.89999962,78.98323421,6642.489997,87,1.610000014,48.02000046,1250.310059,388,259.3999939,346.8499959,3,-0.037688934
27-11-2023 20:45,11.01874056,11,78.98323421,6642.489997,86,1.610000014,48,1244.819946,387.7000122,259.2999878,346.5333252,3,0.018740559
27-11-2023 21:00,11.01134649,11,79.3348708,6672.062634,85,1.620000005,48.02000046,1265.97998,387.7000122,259.3999939,346.4000092,3,0.011346487
27-11-2023 21:15,11.00938336,11,79.6859213,6701.585981,85,1.629999995,48.14000015,1242.160034,389,258.8999939,346.8666687,4,0.009383362
27-11-2023 21:30,11.17131449,11.10000038,80.38626403,6760.484805,86,1.649999976,48.21999893,1270.650024,389.2999878,258.6000061,347,4,0.071314111
20-12-2023 18:00,12.17817127,11.60000038,57.19927893,4810.459358,78,1.019999981,41.76000061,967.4899902,369.2999878,267.2000122,335,4,0.578170886
20-12-2023 18:30,12.62396008,13.10000038,73.27733674,6162.62402,86,1.450000048,46.78000031,1156.089966,379.2000122,257.2000122,338.3833313,4,-0.476040304
20-12-2023 19:00,13.01025436,13.19999981,72.19077395,6071.244089,84,1.419999957,47.2,1142.699951,379.2000122,257.8999939,339.6666667,4,-0.189745452
20-12-2023 19:30,13.12436072,13.5,72.91573667,6132.213454,85,1.440000057,47.01999969,1138.23999,379.5,257.7000122,339.6333364,4,-0.375639276
20-12-2023 20:00,12.92927059,12.89999962,73.27733674,6162.62402,84,1.450000048,47.05999985,1132.810059,379.5,257.5,340.3333333,5,0.029270975
20-12-2023 20:30,12.95682532,12.60000038,73.27733674,6162.62402,84,1.450000048,46.79999924,1146.589966,381,258.1000061,339.7000071,5,0.356824936
20-12-2023 21:00,12.37789983,12.19999981,74.35862042,6253.559978,86,1.480000019,46.95999985,1187.459961,381.7999878,257.7999878,340.850001,5,0.177900024
20-12-2023 21:30,11.98329907,12.30000019,76.14903816,6404.134109,86,1.529999971,47.62000122,1195.530029,384.5,256.1000061,342.1666718,5,-0.316701124
20-12-2023 22:00,11.39407475,11.69999981,73.99877862,6223.297282,85,1.470000029,46.85999908,1162.73999,382.3999939,258.3999939,340.4166667,5,-0.305925057
20-12-2023 22:30,12.03758752,11.80000019,74.35862042,6253.559978,85,1.480000019,46.79999924,1190.910034,382,258.2000122,340.1166636,5,0.237587326
20-12-2023 23:00,12.0893515,12.39999962,74.35862042,6253.559978,86,1.480000019,47.18000031,1173.969971,383,258.2000122,341.5333354,5,-0.310648117
20-12-2023 23:30,12.89968601,12.60000038,72.5535462,6101.753235,84,1.429999948,46.66000061,1166.170044,381.1000061,259.5,339.899999,5,0.299685632
21-12-2023 00:00,13.00122378,12.89999962,72.91573667,6132.213454,85,1.440000057,46.5,1164.48999,381,259.6000061,340.8333232,5,0.101224162
21-12-2023 00:30,13.25279323,13,72.91573667,6132.213454,84,1.440000057,46.54000015,1157.949951,381.7999878,259.5,340.3166707,5,0.252793229
21-12-2023 01:00,12.74710554,12.80000019,72.91573667,6132.213454,85,1.440000057,46.64000092,1141.209961,381.7999878,259.5,340.0666656,5,-0.052894647
21-12-2023 01:30,12.80480667,12.80000019,72.91573667,6132.213454,84,1.440000057,46.7,1157.51001,381.1000061,259.7000122,340.3333384,5,0.004806483
21-12-2023 02:00,12.9394819,12.89999962,72.91573667,6132.213454,85,1.440000057,46.72000046,1138.550049,381.2999878,259.6000061,340.5833333,5,0.039482286
21-12-2023 02:30,13.0831733,12.80000019,72.91573667,6132.213454,86,1.440000057,46.75999908,1164.069946,381.6000061,259.8999939,340.9333293,5,0.28317311
21-12-2023 03:00,13.11660109,12.89999962,72.5535462,6101.753235,84,1.429999948,46.68000031,1138.27002,380.8999939,259.7999878,340.7833405,4,0.216601467
21-12-2023 03:30,13.07397458,12.89999962,72.5535462,6101.753235,86,1.429999948,46.64000092,1145.089966,380.8999939,259.7999878,340.799998,4,0.173974958
21-12-2023 04:00,13.41926586,13.10000038,73.27733674,6162.62402,84,1.450000048,46.91999969,1155.459961,381.8999939,259,341.5666707,4,0.319265477
21-12-2023 04:30,12.40316911,12.69999981,72.91573667,6132.213454,84,1.440000057,46.71999969,1139.939941,381.6000061,259.7999878,340.850001,4,-0.296830698
21-12-2023 05:00,12.68486,12.39999962,73.27733674,6162.62402,85,1.450000048,46.77999954,1159.780029,381.2000122,259.2000122,342,4,0.284860379
21-12-2023 05:30,12.51995593,12.30000019,72.91573667,6132.213454,84,1.440000057,46.58000031,1149.349976,381.6000061,259.5,340.6833293,4,0.219955742
21-12-2023 06:00,12.1148337,12.30000019,72.91573667,6132.213454,83,1.440000057,46.75999985,1128.530029,381.2999878,259.3999939,340.9833323,4,-0.185166495
21-12-2023 06:30,12.46361932,12.30000019,72.91573667,6132.213454,85,1.440000057,47.05999985,1153.349976,382.2000122,260.2999878,341.7666728,4,0.163619124
21-12-2023 07:00,11.98022852,12.19999981,73.27733674,6162.62402,84,1.450000048,47.31999893,1153.540039,381.3999939,260.7000122,343.100001,4,-0.219771285
21-12-2023 07:30,12.34021472,12.30000019,72.91573667,6132.213454,84,1.440000057,47.46000061,1178.329956,381.7000122,261.1000061,343.8000031,4,0.040214528
21-12-2023 08:00,12.76209319,12.60000038,72.19077395,6071.244089,86,1.419999957,47.23999939,1144.780029,382.8999939,262.2999878,343.2333323,4,0.162092813
21-12-2023 08:30,12.32325621,12.19999981,72.19077395,6071.244089,84,1.419999957,48.23999939,1144.359985,382.5,262.8999939,343.4666646,4,0.123256406
21-12-2023 09:00,12.42960388,12.30000019,72.19077395,6071.244089,85,1.419999957,47.21999969,1149.859985,384.1000061,263.3999939,343.0333303,4,0.129603685
21-12-2023 09:30,12.05143628,12,71.82741561,6040.685653,85,1.409999967,47.2,1144.76001,383.5,264.1000061,343.1166636,4,0.051436281
21-12-2023 10:00,12.06895324,12.10000038,71.82741561,6040.685653,85,1.409999967,47.2,1142.119995,384,264.5,343.0666656,3,-0.031047146
21-12-2023 10:30,12.32585831,12.19999981,72.19077395,6071.244089,84,1.419999957,47.41999969,1136.390015,386,264.2000122,343.4166616,4,0.1258585
21-12-2023 11:00,11.81577332,12.10000038,72.19077395,6071.244089,85,1.419999957,47.45999908,1157.099976,385.3999939,264.8999939,344.8166758,4,-0.28422706
21-12-2023 11:30,11.6922304,12,72.19077395,6071.244089,86,1.419999957,47.4,1137.5,385.2999878,265.2999878,344.3833313,3,-0.307769603
21-12-2023 12:00,11.77173695,12.10000038,72.5535462,6101.753235,85,1.429999948,47.27999954,1165.439941,385.5,264.7000122,344.299998,3,-0.328263435
21-12-2023 12:30,12.16018433,12.30000019,72.19077395,6071.244089,84,1.419999957,47.1,1159.839966,385.8999939,264.8999939,343.799998,3,-0.139815861
21-12-2023 13:00,12.3281975,12.5,71.82741561,6040.685653,85,1.409999967,47,1146.920044,385.8999939,265.2999878,344.4333293,3,-0.171802499
21-12-2023 13:30,13.05688217,12.69999981,71.82741561,6040.685653,84,1.409999967,46.79999924,1151.170044,385.7999878,265.2000122,343.0333354,3,0.356882364
21-12-2023 14:00,13.17228218,13,71.46347119,6010.077927,85,1.399999976,46.24000015,1142.969971,384.6000061,265.7000122,343.399999,2,0.172282176
21-12-2023 14:30,13.47228237,13.30000019,71.46347119,6010.077927,85,1.399999976,46.17999954,1151.469971,382.6000061,265.6000061,343.3000031,3,0.172282176
21-12-2023 17:30,13.15676836,13.80000019,72.5535462,6101.753235,86,1.429999948,46.83999939,1154.069946,384,264.1000061,343.4166667,4,-0.643231833
21-12-2023 18:00,13.09320985,13.80000019,72.5535462,6101.753235,85,1.429999948,46.75999908,1173.099976,383.5,263.7000122,342.2333323,4,-0.706790337
21-12-2023 18:30,13.07473976,13.80000019,72.5535462,6101.753235,85,1.429999948,46.77999954,1151.380005,384.1000061,263.1000061,342.5666707,4,-0.725260433
21-12-2023 19:00,12.40212002,12.89999962,73.63835072,6192.985296,86,1.460000038,46.75999985,1197.75,382.3999939,263.1000061,343.0166626,4,-0.497879602
21-12-2023 19:30,13.29856939,12.89999962,75.43462933,6344.052326,84,1.50999999,47.16000061,1203.109985,384.6000061,261.6000061,344.5666606,4,0.398569768
21-12-2023 20:00,11.81106715,12.10000038,75.43462933,6344.052326,84,1.50999999,47.25999908,1198.579956,385.5,261.2999878,344.3666636,4,-0.288933234
21-12-2023 21:00,11.29874271,11.19999981,75.07654578,6313.9375,85,1.5,47.08000031,1204.589966,383.5,261.2999878,343.9833374,3,0.098742898
21-12-2023 21:30,11.97432199,11.69999981,75.07654578,6313.9375,87,1.5,47.02000046,1177.040039,384.5,261,344.4166718,1,0.274322182
21-12-2023 22:00,10.48742986,10.80000019,74.71787614,6283.773384,82,1.49000001,46.94000015,1166.819946,384.7999878,261.1000061,344.4333293,3,-0.312570326
21-12-2023 22:30,11.34322899,11.19999981,75.07654578,6313.9375,84,1.5,46.98000031,1177.5,384.5,261.2000122,344.950002,2,0.143229177
21-12-2023 23:00,11.88336854,11.5,74.71787614,6283.773384,82,1.49000001,46.78000031,1122.959961,383.8999939,261.3999939,343.7666677,3,0.383368544
21-12-2023 23:30,11.56030182,11.30000019,75.43462933,6344.052326,84,1.50999999,47.00000076,1224.5,384.7999878,261.1000061,344.1166687,3,0.26030163
22-12-2023 00:00,10.93532279,11.19999981,74.71787614,6283.773384,85,1.49000001,46.84000015,1155.150024,384.3999939,261.3999939,344.1166636,3,-0.264677023
22-12-2023 00:30,11.10709044,11.5,73.63835072,6192.985296,82,1.460000038,46.6,1220.77002,384.5,261.7999878,343.299998,3,-0.392909565
22-12-2023 01:00,11.60701204,11.5,74.35862042,6253.559978,84,1.480000019,46.67999954,1131.959961,383.7000122,261.5,343.399999,3,0.107012041
22-12-2023 01:30,10.87433167,11,72.91573667,6132.213454,86,1.440000057,46.45999985,1103.540039,383.7999878,262.1000061,343.1166636,3,-0.125668327
22-12-2023 02:00,10.76391661,10.89999962,73.63835072,6192.985296,84,1.460000038,46.31999969,1171.5,384.5,261.8999939,342.8833262,4,-0.136083004
22-12-2023 02:30,10.80711646,10.39999962,72.91573667,6132.213454,83,1.440000057,46.05999985,1121.219971,384.3999939,262.6000061,343.2833354,4,0.407116844
22-12-2023 03:00,10.45547011,10.5,72.91573667,6132.213454,81,1.440000057,46.05999985,1100.420044,383.5,263,343.549998,5,-0.044529891
22-12-2023 03:30,10.95784819,11.10000038,73.63835072,6192.985296,83,1.460000038,46.33999939,1242.939941,383.7000122,263.1000061,343.3666687,5,-0.142152187
22-12-2023 04:00,11.07944096,10.80000019,73.27733674,6162.62402,83,1.450000048,46.14000015,1135.119995,384,263.2000122,344.0833282,6,0.27944077
22-12-2023 04:30,10.56691507,10.39999962,72.5535462,6101.753235,82,1.429999948,45.8,1152.540039,384.1000061,263.8999939,343.649999,6,0.16691545
22-12-2023 05:00,9.816861204,10.10000038,71.82741561,6040.685653,81,1.409999967,45.75999985,1096.670044,382.7000122,264.2000122,343.3166656,5,-0.283139178
22-12-2023 05:30,10.04570033,10.39999962,73.99877862,6223.297282,83,1.470000029,46.41999969,1121.109985,383.8999939,262.7999878,344.7333323,4,-0.354299284
22-12-2023 06:00,10.59992147,10.5,72.5535462,6101.753235,83,1.429999948,46.50000076,1171.680054,384.1000061,262.6000061,344.1666718,5,0.099921469
22-12-2023 06:30,10.0058905,10.30000019,72.91573667,6132.213454,84,1.440000057,46.34000015,1134.300049,383.6000061,264.1000061,345.3833313,5,-0.294109691
22-12-2023 07:00,10.38606395,10.69999981,72.91573667,6132.213454,84,1.440000057,46.15999985,1111.670044,383.7999878,264.3999939,345.299998,4,-0.313935863
22-12-2023 07:30,10.47796867,10.19999981,72.19077395,6071.244089,84,1.419999957,46.48000031,1092.569946,385.1000061,264.3999939,345.1499939,4,0.277968864
22-12-2023 08:00,11.16116407,11.30000019,74.35862042,6253.559978,85,1.480000019,46.81999969,1201.910034,384.5,263.5,345.350001,4,-0.138836125
22-12-2023 08:30,10.53533739,10.89999962,74.35862042,6253.559978,86,1.480000019,47.00000076,1190.540039,384.2000122,263,344.5499929,4,-0.364662228
22-12-2023 09:00,10.44775464,10.19999981,72.5535462,6101.753235,80,1.429999948,46.87999954,1184.97998,384.1000061,263,344.1999969,4,0.247754828
22-12-2023 09:30,11.91157692,11.39999962,74.35862042,6253.559978,83,1.480000019,46.73999939,1218.040039,384.5,262.6000061,343.75,4,0.511577305
22-12-2023 10:00,10.65801469,11.10000038,74.35862042,6253.559978,83,1.480000019,47,1133.339966,384.5,262.2999878,344.3000031,5,-0.441985689
22-12-2023 10:30,10.79926051,11,74.71787614,6283.773384,83,1.49000001,46.71999969,1152.430054,383.6000061,263.1000061,344.350001,4,-0.20073949
22-12-2023 11:30,10.10092738,9.699999809,72.19077395,6071.244089,79,1.419999957,46.62000046,1083.160034,383.8999939,261.7999878,343.2666728,6,0.400927573
22-12-2023 12:00,12.12498869,11.60000038,75.07654578,6313.9375,80,1.5,47.01999969,1174.51001,383.7000122,261.5,343.0333303,5,0.524988304
22-12-2023 12:30,11.10446603,11.10000038,74.71787614,6283.773384,84,1.49000001,47.04000015,1166.859985,383.8999939,261.1000061,343.600001,6,0.004465648
22-12-2023 13:00,10.17815083,10.60000038,73.63835072,6192.985296,82,1.460000038,46.58000031,1172.920044,383.5,262,343.1499939,5,-0.421849547
22-12-2023 13:30,11.95253106,11.60000038,75.07654578,6313.9375,83,1.5,46.86000061,1189.619995,384.6000061,261.3999939,343.3500061,4,0.352530679
22-12-2023 14:00,11.0547092,11.19999981,74.35862042,6253.559978,84,1.480000019,46.54000015,1191.540039,383.7000122,262.3999939,343.5833333,5,-0.145290612
22-12-2023 14:30,10.63043038,10,71.82741561,6040.685653,81,1.409999967,46.18000031,1154.569946,383.2000122,262.2000122,343.0166677,5,0.630430378
22-12-2023 15:00,10.88974128,10.30000019,72.19077395,6071.244089,85,1.419999957,46.21999969,1209.719971,382.7000122,262.5,342.5999959,4,0.589741092
22-12-2023 15:30,10.03218335,9.899999619,70.73382408,5948.714605,80,1.379999995,46.06000061,1123.97998,382.5,263,342.8833364,4,0.13218373
22-12-2023 16:00,10.62428845,10.10000038,72.19077395,6071.244089,83,1.419999957,46.07999954,1120.73999,382.1000061,263.2000122,343.1666667,4,0.524288072
22-12-2023 16:30,9.648186402,10.30000019,72.5535462,6101.753235,83,1.429999948,46.1,1157.469971,381.2999878,262.3999939,343.0999959,3,-0.651813788
22-12-2023 17:00,9.522540755,10.30000019,71.82741561,6040.685653,83,1.409999967,45.70000076,1181.25,381.3999939,263.6000061,343.0333303,3,-0.777459436
22-12-2023 17:30,11.62642806,10.80000019,72.91573667,6132.213454,83,1.440000057,45.94000015,1167.449951,382.1000061,262.6000061,342.8833313,4,0.826427872
22-12-2023 18:00,11.08058632,11,73.27733674,6162.62402,84,1.450000048,46.04000092,1202.97998,382.2000122,262,343.1666667,4,0.080586319
22-12-2023 20:30,12.29208229,11.60000038,73.27733674,6162.62402,82,1.450000048,46.18000031,1122.02002,382.1000061,264,342.9166667,4,0.692081909
22-12-2023 21:00,10.46177154,10.5,71.82741561,6040.685653,82,1.409999967,46.31999969,1065.609985,382.7999878,263.1000061,343.3499959,4,-0.038228459
22-12-2023 21:30,9.426520669,10.10000038,68.8994498,5794.443728,81,1.330000043,45.13999939,1117.140015,381.2999878,267.2000122,342.25,3,-0.673479713
22-12-2023 22:00,8.097762123,9,68.8994498,5794.443728,77,1.330000043,45.47999954,1069.420044,382.3999939,265.5,342.2500051,5,-0.902237877
22-12-2023 22:30,9.741275183,9.199999809,67.42139639,5670.139436,78,1.289999962,44.90000076,1086.339966,380.6000061,266.2999878,341.6333364,5,0.541275373
22-12-2023 23:00,9.198618016,9.5,68.8994498,5794.443728,80,1.330000043,44.54000015,1106.52002,380.1000061,266.2999878,341.1833344,4,-0.301381984
22-12-2023 23:30,10.70937146,9.800000191,69.63495777,5856.299949,84,1.350000024,44.95999985,1059.390015,380.2000122,265.7999878,341.549998,5,0.909371267
23-12-2023 00:00,10.2909869,9.5,69.26749683,5825.396483,81,1.340000033,44.78000031,1164.050049,380.2999878,266.3999939,341.3666687,5,0.7909869
23-12-2023 00:30,10.704758,10.19999981,70.73382408,5948.714605,82,1.379999995,45.3,1085.900024,380.8999939,264.2000122,341.5000051,5,0.504758186
23-12-2023 01:00,10.39195383,10.39999962,70.00183263,5887.154124,80,1.360000014,44.72000046,1077.349976,379.1000061,266.8999939,340.9166667,6,-0.008045792
23-12-2023 01:30,9.137034644,9.800000191,70.73382408,5948.714605,79,1.379999995,44.96000061,1079.900024,379,264.5,340.8833313,4,-0.662965547
23-12-2023 02:00,9.440965683,9.100000381,70.3681214,5917.95901,77,1.370000005,45.05999985,1095.599976,379.7999878,265,341.0833384,4,0.340965302
23-12-2023 02:30,8.594780666,9.399999619,67.79178777,5701.289352,77,1.299999952,44.45999985,1107.810059,378.6000061,267.8999939,340.6666616,5,-0.805218952
23-12-2023 03:00,9.279592571,9,67.42139639,5670.139436,79,1.289999962,44.35999985,1088.719971,378.5,267.5,340.4333293,4,0.279592571
23-12-2023 03:30,8.741458131,9.300000191,69.26749683,5825.396483,77,1.340000033,44.48000031,1140.109985,378.6000061,267.2000122,341.1833293,5,-0.55854206
23-12-2023 04:00,9.322164991,9.5,70.3681214,5917.95901,80,1.370000005,44.77999954,1132.550049,378.3999939,263.6000061,339.899999,5,-0.177835009
23-12-2023 04:30,9.391311885,9.800000191,70.00183263,5887.154124,80,1.360000014,44.81999969,1113.949951,377.2000122,264.5,340.5000051,4,-0.408688306
23-12-2023 05:00,10.2898268,10.60000038,72.91573667,6132.213454,80,1.440000057,45.68000031,1135.689941,378.5,262.7999878,341.9333344,4,-0.310173579
23-12-2023 05:30,10.44005866,9.800000191,71.82741561,6040.685653,81,1.409999967,45.35999985,1076.530029,379.1000061,264.2999878,342.0166677,4,0.64005847
23-12-2023 06:00,9.713164718,9.100000381,69.63495777,5856.299949,79,1.350000024,45.14000015,1125.51001,378.7999878,263.1000061,340.6666667,4,0.613164336
23-12-2023 06:30,8.273886079,8.600000381,70.00183263,5887.154124,84,1.360000014,44.85999985,1187.150024,378.8999939,265.7000122,341.1833344,7,-0.326114303
23-12-2023 07:00,8.690040905,8.899999619,69.63495777,5856.299949,77,1.350000024,45.24000015,1131.630005,379.2999878,265.6000061,341.8833364,6,-0.209958713
23-12-2023 07:30,8.225819964,8.399999619,67.05041891,5638.940231,78,1.279999971,44.73999939,1042.23999,378.7000122,266.1000061,341.2666626,6,-0.174179655
23-12-2023 08:00,9.001895997,9.100000381,69.63495777,5856.299949,80,1.350000024,45.26000061,1110.709961,379.2999878,265.7999878,342.5833333,6,-0.098104384
23-12-2023 08:30,8.350210838,8.699999809,68.53081668,5763.441683,78,1.320000052,45.1,1078.72998,379.7000122,266.3999939,341.9166667,6,-0.349788972
23-12-2023 09:00,8.77254716,9.100000381,70.3681214,5917.95901,79,1.370000005,45.24000015,1183.380005,379.7999878,266.7999878,342.1999969,5,-0.327453221
23-12-2023 09:30,8.074207842,7.800000191,65.18674025,5482.204855,77,1.230000019,44.4,1043.23999,379,269.7999878,341.1833242,5,0.274207651
23-12-2023 10:00,8.978698527,9.300000191,70.3681214,5917.95901,79,1.370000005,45.44000015,1149.709961,380.2999878,267,343.0333354,4,-0.321301663
23-12-2023 10:30,8.274751248,8.600000381,67.79178777,5701.289352,80,1.299999952,45.04000015,1149.920044,379.8999939,268,342.2666626,4,-0.325249133
23-12-2023 11:00,9.131032248,8.899999619,68.53081668,5763.441683,79,1.320000052,45.02000046,1072.319946,379.8999939,268.2999878,342.1333313,4,0.23103263
23-12-2023 11:30,9.362716331,9.199999809,70.73382408,5948.714605,80,1.379999995,45.48000031,1100.329956,381,266.2000122,342.7166697,4,0.162716522
23-12-2023 12:00,8.212725971,8,67.42139639,5670.139436,78,1.289999962,44.77999954,1146.390015,379.6000061,268.3999939,342.4333344,7,0.212725971
23-12-2023 12:30,8.703263812,8.5,68.8994498,5794.443728,82,1.330000043,44.68000031,1079.01001,380.5,268.6000061,342.7166646,5,0.203263812
23-12-2023 13:00,7.795797425,7.599999905,66.30670571,5576.39395,76,1.25999999,44.57999954,1097.209961,380.2000122,268.5,342.7333323,4,0.19579752
23-12-2023 13:30,8.311824719,8.100000381,68.16159307,5732.389977,76,1.309999943,45.26000061,1135.209961,379.8999939,265.1000061,342.6500041,4,0.211824337
23-12-2023 14:00,7.326951534,7.400000095,67.05041891,5638.940231,76,1.279999971,44.96000061,1157.619995,379.3999939,266.7999878,342.6333313,5,-0.073048562
23-12-2023 14:30,8.491225251,8.300000191,68.53081668,5763.441683,84,1.320000052,44.8,1100.73999,380,268.2999878,342.7666677,4,0.19122506
23-12-2023 15:00,7.341970045,7.199999809,65.18674025,5482.204855,78,1.230000019,44.60000076,1034.800049,379.2000122,268.1000061,341.7833303,5,0.141970236
